t,target,rpm,mps,throttle,trim,event
56.811,3300,3080.4,12.290,17.633,+3.387,
56.849,3300,3035.5,12.111,17.633,+3.387,
56.880,3300,3040.5,12.131,17.633,+3.387,
56.907,3300,3089.8,12.328,17.633,+3.387,
56.942,3300,3096.7,12.355,17.780,+3.535,
56.967,3300,3102.5,12.379,17.780,+3.535,
56.993,3300,3104.6,12.387,17.780,+3.535,
57.020,3300,3060.0,12.209,18.246,+4.000,
57.053,3300,3117.3,12.438,18.246,+4.000,
57.079,3300,3118.7,12.443,18.246,+4.000,
57.106,3300,3124.7,12.467,18.246,+4.000,
57.153,3300,3137.2,12.517,17.446,+3.200,
57.178,3300,3135.0,12.508,17.446,+3.200,
57.204,3300,3143.9,12.544,17.446,+3.200,
57.231,3300,3140.3,12.529,17.529,+3.283,
57.269,3300,3145.9,12.552,17.529,+3.283,
57.295,3300,3139.6,12.526,17.529,+3.283,
57.322,3300,3146.8,12.555,17.529,+3.283,
57.362,3300,3141.3,12.533,17.748,+3.502,
57.387,3300,3150.3,12.569,17.748,+3.502,
57.413,3300,3145.2,12.549,17.748,+3.502,
57.440,3300,3152.7,12.579,17.887,+3.641,
57.473,3300,3155.9,12.592,17.887,+3.641,
57.500,3300,3152.7,12.579,17.887,+3.641,
57.526,3300,3160.8,12.611,17.887,+3.641,
57.574,3300,3165.7,12.631,18.096,+3.850,
57.598,3300,3162.0,12.616,18.096,+3.850,
57.625,3300,3170.5,12.650,18.096,+3.850,
57.651,3300,3121.8,12.456,18.246,+4.000,
57.684,3300,3125.3,12.469,18.246,+4.000,
57.711,3300,3179.7,12.686,18.246,+4.000,
57.737,3300,3188.2,12.720,18.246,+4.000,
57.790,3300,3197.0,12.755,17.446,+3.200,
57.814,3300,3191.8,12.735,17.446,+3.200,
57.841,3300,3146.5,12.554,17.446,+3.200,
57.888,3300,3200.1,12.768,17.560,+3.314,
57.915,3300,3190.7,12.730,17.560,+3.314,
57.942,3300,3194.1,12.744,17.560,+3.314,
57.971,3300,3144.3,12.545,18.246,+4.000,label:in
58.010,3300,3189.0,12.724,18.246,+4.000,
58.034,3300,3192.6,12.738,18.246,+4.000,
58.061,3300,3193.2,12.740,18.246,+4.000,
58.096,3300,3196.1,12.752,18.246,+4.000,
58.122,3300,3153.2,12.581,18.246,+4.000,
58.149,3300,3206.7,12.794,18.246,+4.000,
58.176,3300,3209.0,12.803,17.446,+3.200,
58.204,3300,3216.3,12.832,17.446,+3.200,
58.228,3300,3158.0,12.600,17.446,+3.200,
58.255,3300,3213.6,12.822,17.446,+3.200,
58.281,3300,3211.6,12.814,17.570,+3.325,
58.315,3300,3208.8,12.803,17.570,+3.325,
58.341,3300,3205.6,12.790,17.570,+3.325,
58.368,3300,3158.0,12.600,17.570,+3.325,
58.415,3300,3205.0,12.787,17.898,+3.652,
58.440,3300,3199.9,12.767,17.898,+3.652,
58.466,3300,3206.1,12.792,17.898,+3.652,
58.493,3300,3147.9,12.560,18.246,+4.000,
58.521,3300,3152.7,12.579,18.246,+4.000,
58.547,3300,3209.7,12.806,18.246,+4.000,
58.574,3300,3205.5,12.789,18.246,+4.000,
58.621,3300,3211.5,12.813,17.446,+3.200,
58.646,3300,3218.6,12.842,17.446,+3.200,
58.672,3300,3210.1,12.808,17.446,+3.200,
58.699,3300,3217.5,12.837,17.427,+3.181,
58.737,3300,3155.3,12.589,17.427,+3.181,
58.764,3300,3212.3,12.817,17.427,+3.181,
58.790,3300,3203.1,12.780,17.427,+3.181,
58.826,3300,3203.5,12.781,17.911,+3.665,
58.850,3300,3202.0,12.775,17.911,+3.665,
58.882,3300,3152.7,12.579,17.911,+3.665,
58.908,3300,3202.3,12.776,18.120,+3.874,
58.941,3300,3202.6,12.778,18.120,+3.874,
58.968,3300,3204.0,12.783,18.120,+3.874,
58.994,3300,3158.8,12.603,18.120,+3.874,
59.042,3300,3159.0,12.604,18.246,+4.000,
59.066,3300,3210.5,12.809,18.246,+4.000,
59.093,3300,3218.8,12.842,18.246,+4.000,
59.119,3300,3162.6,12.618,18.246,+4.000,
59.153,3300,3219.5,12.845,18.246,+4.000,
59.179,3300,3223.1,12.860,18.246,+4.000,
59.206,3300,3227.1,12.876,18.246,+4.000,
59.253,3300,3231.3,12.893,18.158,+3.912,
59.278,3300,3232.8,12.898,18.158,+3.912,
59.304,3300,3183.5,12.702,18.158,+3.912,
59.331,3300,3231.9,12.895,17.358,+3.112,
59.364,3300,3233.8,12.902,17.358,+3.112,
59.391,3300,3188.3,12.721,17.358,+3.112,
59.417,3300,3234.2,12.904,17.358,+3.112,
59.465,3300,3227.3,12.876,17.400,+3.154,
59.489,3300,3179.5,12.686,17.400,+3.154,
59.516,3300,3222.7,12.858,17.400,+3.154,
59.542,3300,3218.1,12.840,17.925,+3.679,
59.575,3300,3213.3,12.821,17.925,+3.679,
59.602,3300,3167.2,12.637,17.925,+3.679,
59.628,3300,3211.6,12.814,17.925,+3.679,
59.676,3300,3208.4,12.801,18.188,+3.942,
59.700,3300,3217.7,12.838,18.188,+3.942,
59.727,3300,3160.2,12.609,18.188,+3.942,
59.753,3300,3217.5,12.837,18.246,+4.000,
59.786,3300,3220.6,12.850,18.246,+4.000,
59.813,3300,3224.0,12.863,18.246,+4.000,
59.839,3300,3170.3,12.649,18.246,+4.000,
59.887,3300,3228.4,12.881,18.219,+3.973,
59.911,3300,3233.0,12.899,18.219,+3.973,
59.938,3300,3230.5,12.889,18.219,+3.973,
59.965,3300,3238.1,12.919,18.106,+3.860,
59.993,3300,3238.8,12.922,18.106,+3.860,
60.019,3300,3184.5,12.706,18.106,+3.860,
60.046,3300,3243.8,12.942,18.106,+3.860,
60.093,3300,3244.4,12.945,18.175,+3.929,
60.118,3300,3237.5,12.917,18.175,+3.929,
60.144,3300,3246.1,12.951,18.175,+3.929,
60.171,3300,3190.8,12.731,18.246,+4.000,
60.204,3300,3245.3,12.948,18.246,+4.000,
60.230,3300,3244.7,12.946,18.246,+4.000,
60.257,3300,3197.9,12.759,18.246,+4.000,
60.304,3300,3251.9,12.975,17.446,+3.200,
60.329,3300,3249.8,12.966,17.446,+3.200,
60.355,3300,3254.5,12.985,17.446,+3.200,
60.382,3300,3242.3,12.936,17.707,+3.461,
60.415,3300,3189.2,12.724,17.707,+3.461,
60.442,3300,3239.4,12.925,17.707,+3.461,
60.468,3300,3242.9,12.939,17.707,+3.461,
60.510,3300,3230.7,12.890,18.246,+4.000,
60.535,3300,3240.6,12.930,18.246,+4.000,
60.561,3300,3234.5,12.905,18.246,+4.000,
60.588,3300,3187.0,12.715,18.246,+4.000,
60.626,3300,3240.6,12.930,18.246,+4.000,
60.653,3300,3243.7,12.942,18.246,+4.000,
60.679,3300,3249.3,12.964,18.246,+4.000,
60.720,3300,3249.4,12.965,17.446,+3.200,
60.744,3300,3197.8,12.758,17.446,+3.200,
60.771,3300,3244.6,12.945,17.446,+3.200,
60.797,3300,3251.0,12.971,17.425,+3.179,
60.830,3300,3196.4,12.753,17.425,+3.179,
60.857,3300,3237.2,12.916,17.425,+3.179,
60.883,3300,3235.8,12.910,17.425,+3.179,
60.936,3300,3173.3,12.661,18.225,+3.979,
60.960,3300,3231.6,12.893,18.225,+3.979,
60.987,3300,3225.5,12.869,18.225,+3.979,
61.034,3300,3175.3,12.669,18.246,+4.000,
61.061,3300,3233.2,12.900,18.246,+4.000,
61.087,3300,3235.2,12.908,18.246,+4.000,
61.129,3300,3237.5,12.917,18.241,+3.995,
61.154,3300,3243.3,12.940,18.241,+3.995,
61.180,3300,3238.8,12.922,18.241,+3.995,
61.207,3300,3246.9,12.955,17.441,+3.195,
61.240,3300,3247.1,12.955,17.441,+3.195,
61.267,3300,3244.3,12.944,17.441,+3.195,
61.293,3300,3163.7,12.622,17.441,+3.195,
61.341,3300,2895.9,11.554,18.241,+3.995,shot:3232:31
61.363,3300,2767.2,11.041,18.241,+3.995,
61.388,3300,2668.2,10.646,18.241,+3.995,
61.414,3300,2684.2,10.709,18.246,+4.000,
61.442,3300,2671.5,10.659,18.246,+4.000,
61.469,3300,2737.0,10.920,18.246,+4.000,
61.495,3300,2759.0,11.008,18.246,+4.000,
61.543,3300,2749.5,10.970,17.469,+3.223,
61.569,3300,2769.8,11.051,17.469,+3.223,
61.594,3300,2830.3,11.292,17.469,+3.223,
61.620,3300,2841.7,11.338,17.062,+2.816,
61.653,3300,2858.1,11.403,17.062,+2.816,
61.680,3300,2824.3,11.269,17.062,+2.816,
61.706,3300,2833.7,11.306,17.062,+2.816,
61.749,3300,2892.0,11.538,17.010,+2.765,
61.775,3300,2902.9,11.582,17.010,+2.765,
61.800,3300,2859.3,11.408,17.010,+2.765,
61.826,3300,2914.9,11.630,17.196,+2.950,
61.859,3300,2874.1,11.467,17.196,+2.950,
61.886,3300,2929.1,11.687,17.196,+2.950,
61.912,3300,2932.6,11.700,17.196,+2.950,
61.955,3300,2947.4,11.760,17.405,+3.159,
61.981,3300,2950.6,11.772,17.405,+3.159,
62.006,3300,2911.0,11.615,17.405,+3.159,
62.032,3300,2964.8,11.829,17.588,+3.342,
62.065,3300,2974.3,11.867,17.588,+3.342,
62.092,3300,2931.0,11.694,17.588,+3.342,
62.118,3300,2988.9,11.925,17.588,+3.342,
62.155,3300,2996.1,11.954,17.676,+3.431,
62.182,3300,3002.1,11.978,17.676,+3.431,
62.206,3300,3012.5,12.019,17.676,+3.431,
62.233,3300,3016.8,12.036,17.676,+3.431,
62.268,3300,3023.7,12.064,18.246,+4.000,
62.295,3300,2984.0,11.906,18.246,+4.000,
62.321,3300,3039.7,12.128,18.246,+4.000,
62.348,3300,3049.4,12.166,17.446,+3.200,
62.381,3300,3062.1,12.217,17.446,+3.200,
62.405,3300,3063.5,12.223,17.446,+3.200,
62.432,3300,3073.4,12.262,17.446,+3.200,
62.484,3300,3032.1,12.098,17.394,+3.148,
62.511,3300,3080.2,12.289,17.394,+3.148,
62.537,3300,3083.7,12.304,17.394,+3.148,
62.580,3300,3086.1,12.313,17.639,+3.393,
62.611,3300,3088.0,12.321,17.639,+3.393,
62.638,3300,3096.9,12.356,17.639,+3.393,
62.685,3300,3103.7,12.383,17.779,+3.533,
62.712,3300,3050.8,12.172,17.779,+3.533,
62.738,3300,3061.7,12.215,17.779,+3.533,
62.791,3300,3117.8,12.439,18.246,+4.000,
62.815,3300,3115.7,12.431,18.246,+4.000,
62.842,3300,3126.6,12.475,18.246,+4.000,
62.894,3300,3136.1,12.512,17.446,+3.200,
62.921,3300,3141.0,12.532,17.446,+3.200,
62.947,3300,3141.2,12.533,17.446,+3.200,
63.000,3300,3140.8,12.531,17.571,+3.325,
63.024,3300,3148.2,12.561,17.571,+3.325,
63.051,3300,3140.8,12.531,17.571,+3.325,
63.098,3300,3145.0,12.548,17.783,+3.537,
63.125,3300,3151.6,12.574,17.783,+3.537,
63.151,3300,3145.5,12.550,17.783,+3.537,
63.199,3300,3153.1,12.580,17.954,+3.708,
63.230,3300,3158.1,12.600,17.954,+3.708,
63.257,3300,3160.0,12.608,17.954,+3.708,
63.304,3300,3164.0,12.624,17.931,+3.685,
63.331,3300,3169.9,12.647,17.931,+3.685,
63.357,3300,3171.6,12.654,17.931,+3.685,
63.400,3300,3173.2,12.661,17.986,+3.741,
63.431,3300,3177.7,12.679,17.986,+3.741,
63.458,3300,3129.8,12.488,17.986,+3.741,
63.505,3300,3132.4,12.498,18.246,+4.000,
63.532,3300,3134.1,12.505,18.246,+4.000,
63.558,3300,3193.7,12.742,18.246,+4.000,
63.606,3300,3198.5,12.762,17.446,+3.200,
63.637,3300,3197.7,12.758,17.446,+3.200,
63.664,3300,3147.8,12.559,17.446,+3.200,
63.711,3300,3151.4,12.574,18.246,+4.000,
63.738,3300,3201.3,12.773,18.246,+4.000,
63.764,3300,3199.7,12.766,18.246,+4.000,
63.812,3300,3204.6,12.786,17.446,+3.200,
63.843,3300,3156.9,12.595,17.446,+3.200,
63.870,3300,3206.0,12.791,17.446,+3.200,
63.917,3300,3202.6,12.778,17.428,+3.182,
63.944,3300,3202.4,12.777,17.428,+3.182,
63.970,3300,3199.9,12.767,17.428,+3.182,
64.018,3300,3195.2,12.748,18.228,+3.982,
64.049,3300,3142.8,12.539,18.228,+3.982,
64.076,3300,3200.1,12.768,18.228,+3.982,
64.118,3300,3200.7,12.770,17.486,+3.241,
64.145,3300,3200.2,12.768,17.486,+3.241,
64.171,3300,3205.3,12.789,17.486,+3.241,
64.198,3300,3145.3,12.549,18.246,+4.000,
64.226,3300,3201.4,12.773,18.246,+4.000,
64.250,3300,3200.7,12.770,18.246,+4.000,
64.277,3300,3198.4,12.761,18.246,+4.000,
64.303,3300,3206.2,12.792,17.446,+3.200,
64.336,3300,3208.4,12.801,17.446,+3.200,
64.363,3300,3152.0,12.576,17.446,+3.200,
64.389,3300,3205.4,12.789,17.446,+3.200,
64.437,3300,3207.3,12.796,17.722,+3.476,
64.462,3300,3197.5,12.757,17.722,+3.476,
64.488,3300,3151.8,12.575,17.722,+3.476,
64.515,3300,3200.1,12.768,17.962,+3.716,
64.548,3300,3199.9,12.767,17.962,+3.716,
64.574,3300,3197.5,12.757,17.962,+3.716,
64.601,3300,3204.1,12.784,17.962,+3.716,
64.625,3300,3146.1,12.552,18.246,+4.000,
64.659,3300,3200.6,12.770,18.246,+4.000,
64.676,3300,3201.5,12.773,18.246,+4.000,label:in
64.698,3300,3156.4,12.593,18.246,+4.000,
64.725,3300,3207.6,12.798,18.246,+4.000,
64.765,3300,3217.1,12.836,17.446,+3.200,
64.792,3300,3211.1,12.812,17.446,+3.200,
64.818,3300,3163.3,12.621,17.446,+3.200,
64.871,3300,3209.9,12.807,17.616,+3.370,
64.895,3300,3208.9,12.803,17.616,+3.370,
64.922,3300,3150.4,12.569,17.616,+3.370,
64.964,3300,3158.8,12.603,17.981,+3.736,
64.991,3300,3202.6,12.778,17.981,+3.736,
65.017,3300,3206.3,12.793,17.981,+3.736,
65.044,3300,3206.0,12.791,18.114,+3.868,
65.077,3300,3207.2,12.796,18.114,+3.868,
65.102,3300,3206.9,12.795,18.114,+3.868,
65.128,3300,3213.8,12.823,18.114,+3.868,
65.170,3300,3210.7,12.810,18.088,+3.842,
65.197,3300,3218.2,12.840,18.088,+3.842,
65.224,3300,3164.6,12.626,18.088,+3.842,
65.250,3300,3217.5,12.837,18.217,+3.971,
65.283,3300,3219.9,12.847,18.217,+3.971,
65.308,3300,3173.3,12.661,18.217,+3.971,
65.334,3300,3220.8,12.850,18.217,+3.971,
65.382,3300,3226.4,12.873,18.225,+3.979,
65.408,3300,3181.8,12.695,18.225,+3.979,
65.435,3300,3230.1,12.888,18.225,+3.979,
65.482,3300,3231.1,12.892,18.170,+3.924,
65.507,3300,3187.3,12.717,18.170,+3.924,
65.533,3300,3237.2,12.916,18.170,+3.924,
65.560,3300,3240.3,12.928,18.163,+3.917,
65.598,3300,3238.7,12.922,18.163,+3.917,
65.625,3300,3242.9,12.939,18.163,+3.917,
65.651,3300,3193.3,12.741,18.163,+3.917,
65.692,3300,3243.6,12.941,18.242,+3.997,
65.716,3300,3248.3,12.960,18.242,+3.997,
65.743,3300,3244.9,12.947,18.242,+3.997,
65.769,3300,3253.3,12.980,18.112,+3.866,
65.803,3300,3201.6,12.774,18.112,+3.866,
65.829,3300,3254.2,12.984,18.112,+3.866,
65.856,3300,3251.9,12.974,18.112,+3.866,
65.903,3300,3252.2,12.976,18.246,+4.000,
65.927,3300,3255.5,12.989,18.246,+4.000,
65.954,3300,3251.4,12.972,18.246,+4.000,
65.980,3300,3259.4,13.004,18.162,+3.917,
66.014,3300,3260.2,13.008,18.162,+3.917,
66.040,3300,3257.3,12.996,18.162,+3.917,
66.067,3300,3255.5,12.989,18.162,+3.917,
66.109,3300,3211.5,12.813,18.246,+4.000,
66.133,3300,3255.5,12.989,18.246,+4.000,
66.160,3300,3209.6,12.806,18.246,+4.000,
66.186,3300,3261.7,13.013,17.446,+3.200,
66.219,3300,3258.5,13.001,17.446,+3.200,
66.246,3300,3202.1,12.776,17.446,+3.200,
66.272,3300,3261.4,13.012,17.446,+3.200,
66.320,3300,3253.7,12.982,17.645,+3.399,
66.344,3300,3242.3,12.936,17.645,+3.399,
66.371,3300,3250.0,12.967,17.645,+3.399,
66.398,3300,3185.8,12.711,18.246,+4.000,
66.436,3300,3242.1,12.935,18.246,+4.000,
66.462,3300,3236.8,12.914,18.246,+4.000,
66.489,3300,3236.9,12.915,18.246,+4.000,
66.529,3300,3238.0,12.919,17.446,+3.200,
66.554,3300,3185.8,12.711,17.446,+3.200,
66.580,3300,3239.1,12.923,17.446,+3.200,
66.607,3300,3229.9,12.887,17.819,+3.573,
66.640,3300,3224.2,12.864,17.819,+3.573,
66.666,3300,3179.7,12.687,17.819,+3.573,
66.693,3300,3227.0,12.875,17.819,+3.573,
66.740,3300,3222.4,12.857,17.966,+3.721,
66.765,3300,3175.8,12.671,17.966,+3.721,shot:3247:26
66.787,3300,3219.8,12.847,17.966,+3.721,
66.814,3300,3176.0,12.672,18.246,+4.000,
66.847,3300,3176.5,12.674,18.246,+4.000,
66.873,3300,3225.4,12.869,18.246,+4.000,
66.900,3300,3225.7,12.870,18.246,+4.000,
66.947,3300,3179.5,12.686,18.246,+4.000,
66.972,3300,3234.2,12.904,18.246,+4.000,
66.998,3300,3233.5,12.901,18.246,+4.000,
67.025,3300,3189.0,12.723,18.157,+3.912,
67.058,3300,3242.0,12.935,18.157,+3.912,
67.084,3300,3237.8,12.918,18.157,+3.912,
67.111,3300,3189.1,12.724,18.157,+3.912,
67.158,3300,3244.1,12.943,17.357,+3.112,
67.183,3300,3238.3,12.920,17.357,+3.112,
67.209,3300,3237.7,12.918,17.357,+3.112,
67.236,3300,3238.5,12.921,17.478,+3.232,
67.269,3300,3235.2,12.908,17.478,+3.232,
67.295,3300,3169.2,12.645,17.478,+3.232,
67.322,3300,3226.2,12.872,17.478,+3.232,
67.369,3300,3223.4,12.861,18.010,+3.764,
67.394,3300,3210.7,12.810,18.010,+3.764,
67.421,3300,3216.8,12.835,18.010,+3.764,
67.447,3300,3215.3,12.828,18.246,+4.000,
67.480,3300,3215.2,12.828,18.246,+4.000,
67.507,3300,3214.1,12.824,18.246,+4.000,
67.533,3300,3169.9,12.647,18.246,+4.000,
67.580,3300,3224.5,12.865,18.246,+4.000,
67.605,3300,3223.3,12.860,18.246,+4.000,
67.631,3300,3178.0,12.680,18.246,+4.000,
67.658,3300,3226.6,12.874,18.246,+4.000,
67.691,3300,3230.0,12.887,18.246,+4.000,
67.718,3300,3181.1,12.692,18.246,+4.000,
67.744,3300,3172.7,12.659,18.246,+4.000,
67.791,3300,2951.7,11.777,18.246,+4.000,shot:3221:31
67.814,3300,2818.5,11.245,18.246,+4.000,
67.839,3300,2712.7,10.823,18.246,+4.000,
67.865,3300,2668.9,10.649,18.246,+4.000,
67.893,3300,2740.6,10.934,18.246,+4.000,
67.920,3300,2717.3,10.842,18.246,+4.000,
67.946,3300,2780.7,11.095,18.246,+4.000,
67.994,3300,2817.9,11.243,17.704,+3.458,
68.020,3300,2836.6,11.318,17.704,+3.458,
68.045,3300,2807.4,11.201,17.704,+3.458,
68.071,3300,2821.4,11.257,17.251,+3.006,
68.099,3300,2881.2,11.495,17.251,+3.006,
68.126,3300,2846.3,11.356,17.251,+3.006,
68.152,3300,2855.3,11.392,17.251,+3.006,
68.200,3300,2917.2,11.639,16.451,+2.206,
68.226,3300,2924.0,11.666,16.451,+2.206,
68.251,3300,2930.0,11.690,16.451,+2.206,
68.277,3300,2929.6,11.688,16.780,+2.534,
68.316,3300,2936.8,11.717,16.780,+2.534,
68.342,3300,2941.3,11.735,16.780,+2.534,
68.369,3300,2893.9,11.546,16.780,+2.534,
68.404,3300,2945.4,11.752,17.199,+2.953,
68.430,3300,2952.9,11.781,17.199,+2.953,
68.455,3300,2955.0,11.790,17.199,+2.953,
68.481,3300,2963.3,11.823,17.491,+3.245,
68.514,3300,2969.7,11.848,17.491,+3.245,
68.541,3300,2973.0,11.862,17.491,+3.245,
68.567,3300,2981.0,11.894,17.491,+3.245,
68.615,3300,2990.1,11.930,17.664,+3.418,
68.646,3300,2998.6,11.964,17.664,+3.418,
68.673,3300,2958.4,11.804,17.664,+3.418,
68.715,3300,2968.6,11.844,17.737,+3.491,
68.742,3300,3022.4,12.059,17.737,+3.491,
68.768,3300,3030.6,12.091,17.737,+3.491,
68.795,3300,2988.9,11.925,18.246,+4.000,
68.828,3300,3044.4,12.147,18.246,+4.000,
68.853,3300,3055.0,12.189,18.246,+4.000,
68.879,3300,3009.7,12.008,18.246,+4.000,
68.927,3300,3075.3,12.270,18.219,+3.973,
68.953,3300,3087.1,12.317,18.219,+3.973,
68.980,3300,3089.9,12.328,18.219,+3.973,
69.027,3300,3105.3,12.390,18.180,+3.934,
69.059,3300,3116.4,12.434,18.180,+3.934,
69.085,3300,3121.0,12.452,18.180,+3.934,
69.128,3300,3130.8,12.491,17.380,+3.134,
69.154,3300,3133.5,12.502,17.380,+3.134,
69.181,3300,3134.0,12.504,17.380,+3.134,
69.207,3300,3141.5,12.534,17.402,+3.156,label:in
69.246,3300,3138.7,12.523,17.402,+3.156,
69.270,3300,3135.7,12.511,17.402,+3.156,
69.297,3300,3137.5,12.518,17.402,+3.156,
69.337,3300,3085.0,12.309,17.724,+3.478,
69.364,3300,3138.0,12.520,17.724,+3.478,
69.390,3300,3141.0,12.532,17.724,+3.478,
69.433,3300,3143.1,12.540,17.977,+3.731,
69.459,3300,3147.3,12.557,17.977,+3.731,
69.484,3300,3096.6,12.355,17.977,+3.731,
69.510,3300,3154.1,12.584,18.070,+3.824,
69.538,3300,3153.7,12.583,18.070,+3.824,
69.565,3300,3110.4,12.410,18.070,+3.824,
69.591,3300,3111.3,12.414,18.070,+3.824,
69.639,3300,3118.0,12.440,18.031,+3.785,
69.665,3300,3124.2,12.465,18.031,+3.785,
69.690,3300,3174.3,12.665,18.031,+3.785,
69.716,3300,3178.3,12.681,18.092,+3.846,
69.749,3300,3182.8,12.699,18.092,+3.846,
69.776,3300,3185.6,12.710,18.092,+3.846,
69.802,3300,3185.6,12.710,18.092,+3.846,
69.855,3300,3192.2,12.736,18.246,+4.000,
69.880,3300,3199.2,12.764,18.246,+4.000,
69.906,3300,3198.9,12.763,18.246,+4.000,
69.954,3300,3152.5,12.578,18.206,+3.960,
69.980,3300,3210.2,12.808,18.206,+3.960,
70.007,3300,3213.4,12.821,18.206,+3.960,
70.054,3300,3214.1,12.824,17.406,+3.160,
70.086,3300,3161.3,12.613,17.406,+3.160,
70.112,3300,3217.1,12.836,17.406,+3.160,
70.155,3300,3212.8,12.819,17.672,+3.427,
70.181,3300,3209.0,12.803,17.672,+3.427,
70.208,3300,3162.8,12.619,17.672,+3.427,
70.234,3300,3204.5,12.786,18.040,+3.794,
70.268,3300,3203.7,12.782,18.040,+3.794,
70.292,3300,3210.2,12.808,18.040,+3.794,
70.319,3300,3154.4,12.585,18.040,+3.794,
70.366,3300,3154.5,12.586,18.092,+3.846,
70.393,3300,3210.5,12.810,18.092,+3.846,
70.419,3300,3211.7,12.814,18.092,+3.846,
70.462,3300,3212.8,12.818,18.246,+4.000,
70.493,3300,3215.1,12.828,18.246,+4.000,
70.520,3300,3223.5,12.861,18.246,+4.000,
70.562,3300,3219.1,12.844,17.446,+3.200,
70.589,3300,3175.1,12.668,17.446,+3.200,
70.615,3300,3222.4,12.857,17.446,+3.200,
70.642,3300,3218.5,12.841,17.687,+3.441,
70.680,3300,3214.3,12.824,17.687,+3.441,
70.705,3300,3217.9,12.839,17.687,+3.441,
70.731,3300,3214.8,12.826,17.687,+3.441,
70.772,3300,3212.2,12.816,18.092,+3.846,
70.798,3300,3213.0,12.819,18.092,+3.846,
70.825,3300,3156.4,12.593,18.092,+3.846,
70.872,3300,3215.1,12.828,18.205,+3.959,
70.899,3300,3218.9,12.843,18.205,+3.959,
70.923,3300,3163.2,12.621,18.205,+3.959,
70.950,3300,3223.7,12.862,18.099,+3.853,
70.983,3300,3225.1,12.868,18.099,+3.853,
71.010,3300,3172.8,12.659,18.099,+3.853,
71.036,3300,3225.1,12.868,18.099,+3.853,
71.078,3300,3232.8,12.898,18.246,+4.000,
71.105,3300,3226.1,12.872,18.246,+4.000,
71.130,3300,3235.7,12.910,18.246,+4.000,
71.156,3300,3231.4,12.893,18.207,+3.961,
71.184,3300,3235.0,12.907,18.207,+3.961,
71.211,3300,3188.9,12.723,18.207,+3.961,
71.237,3300,3236.1,12.911,18.207,+3.961,
71.285,3300,3237.8,12.918,18.145,+3.899,
71.311,3300,3192.6,12.738,18.145,+3.899,
71.336,3300,3242.0,12.935,18.145,+3.899,
71.362,3300,3191.1,12.732,18.246,+4.000,
71.396,3300,3244.2,12.944,18.246,+4.000,
71.422,3300,3251.2,12.972,18.246,+4.000,
71.449,3300,3193.9,12.743,18.246,+4.000,
71.496,3300,3245.5,12.949,17.446,+3.200,
71.528,3300,3193.8,12.743,17.446,+3.200,
71.554,3300,3251.7,12.974,17.446,+3.200,
71.602,3300,3244.2,12.944,17.596,+3.351,
71.628,3300,3181.7,12.694,17.596,+3.351,
71.655,3300,3236.1,12.911,17.596,+3.351,
71.697,3300,3230.4,12.889,18.063,+3.817,
71.728,3300,3227.1,12.876,18.063,+3.817,
71.755,3300,3227.1,12.876,18.063,+3.817,
71.802,3300,3230.4,12.889,18.246,+4.000,
71.829,3300,3232.4,12.897,18.246,+4.000,
71.855,3300,3177.8,12.679,18.246,+4.000,
71.903,3300,3234.7,12.906,18.229,+3.983,
71.934,3300,3184.5,12.706,18.229,+3.983,
71.961,3300,3243.4,12.941,18.229,+3.983,
72.014,3300,3244.8,12.946,18.185,+3.939,
72.040,3300,3243.7,12.942,18.185,+3.939,
72.067,3300,3242.9,12.939,18.185,+3.939,
72.114,3300,3192.3,12.737,18.246,+4.000,
72.138,3300,3246.4,12.952,18.246,+4.000,
72.165,3300,3247.9,12.958,18.246,+4.000,
72.191,3300,3253.9,12.983,17.446,+3.200,
72.225,3300,3256.7,12.994,17.446,+3.200,
72.251,3300,3247.1,12.955,17.446,+3.200,
72.278,3300,3249.4,12.964,17.446,+3.200,
72.325,3300,3252.8,12.978,17.771,+3.525,
72.350,3300,3242.3,12.936,17.771,+3.525,
72.376,3300,3240.3,12.928,17.771,+3.525,
72.403,3300,3190.4,12.729,18.246,+4.000,
72.436,3300,3240.6,12.929,18.246,+4.000,
72.462,3300,3235.3,12.908,18.246,+4.000,
72.489,3300,3241.3,12.932,18.246,+4.000,
72.536,3300,3242.0,12.935,17.476,+3.230,
72.561,3300,3236.4,12.912,17.476,+3.230,
72.587,3300,3188.1,12.720,17.476,+3.230,
72.614,3300,3240.3,12.928,17.496,+3.250,
72.647,3300,3236.7,12.914,17.496,+3.250,
72.669,3300,3235.0,12.907,17.496,+3.250,
72.695,3300,3176.7,12.675,17.496,+3.250,
72.737,3300,3169.2,12.645,17.827,+3.581,
72.762,3300,3224.8,12.866,17.827,+3.581,
72.788,3300,3216.1,12.832,17.827,+3.581,
72.815,3300,3170.3,12.649,18.246,+4.000,
72.843,3300,3167.3,12.637,18.246,+4.000,
72.869,3300,3217.0,12.835,18.246,+4.000,shot:3239:26
72.894,3300,3225.5,12.869,18.246,+4.000,
72.921,3300,3169.8,12.647,18.246,+4.000,
72.954,3300,3225.0,12.867,18.246,+4.000,
72.978,3300,3209.3,12.804,18.246,+4.000,
73.005,3300,3032.8,12.100,18.246,+4.000,
73.047,3300,2745.1,10.953,18.246,+4.000,
73.074,3300,2592.4,10.343,18.246,+4.000,
73.100,3300,2649.2,10.570,18.246,+4.000,
73.127,3300,2676.3,10.678,18.246,+4.000,
73.165,3300,2712.8,10.824,18.246,+4.000,
