t,target,rpm,mps,throttle,trim,event
140.043,3400,3317.0,13.234,16.180,+1.640,
140.070,3400,3372.2,13.454,16.180,+1.640,
140.097,3400,3377.8,13.477,16.180,+1.640,
140.149,3400,3372.3,13.455,16.263,+1.723,
140.174,3400,3382.1,13.494,16.263,+1.723,
140.200,3400,3323.9,13.262,16.263,+1.723,
140.253,3400,3385.6,13.508,15.737,+1.197,
140.279,3400,3382.7,13.496,15.737,+1.197,
140.306,3400,3376.9,13.473,15.737,+1.197,
140.358,3400,3380.5,13.487,16.537,+1.997,
140.383,3400,3379.4,13.483,16.537,+1.997,
140.409,3400,3384.9,13.505,16.537,+1.997,
140.457,3400,3388.7,13.520,15.737,+1.197,
140.483,3400,3382.7,13.497,15.737,+1.197,
140.510,3400,3380.6,13.488,15.737,+1.197,
140.552,3400,3385.4,13.507,15.737,+1.197,
140.584,3400,3384.8,13.505,15.737,+1.197,
140.610,3400,3381.0,13.490,15.737,+1.197,
140.658,3400,3377.6,13.476,16.537,+1.997,
140.684,3400,3370.9,13.449,16.537,+1.997,
140.711,3400,3376.2,13.470,16.537,+1.997,
140.753,3400,3382.8,13.497,15.737,+1.197,
140.784,3400,3387.2,13.514,15.737,+1.197,
140.811,3400,3382.6,13.496,15.737,+1.197,
140.863,3400,3385.5,13.508,15.214,+0.674,
140.890,3400,3375.0,13.466,15.214,+0.674,
140.916,3400,3367.0,13.434,15.214,+0.674,
140.969,3400,3361.7,13.412,16.014,+1.474,
140.993,3400,3360.9,13.409,16.014,+1.474,
141.020,3400,3363.7,13.421,16.014,+1.474,
141.067,3400,3363.9,13.422,16.161,+1.621,
141.094,3400,3305.1,13.187,16.161,+1.621,
141.120,3400,3360.1,13.406,16.161,+1.621,
141.173,3400,3362.5,13.416,16.244,+1.704,
141.198,3400,3364.3,13.423,16.244,+1.704,
141.224,3400,3316.8,13.233,16.244,+1.704,
141.267,3400,3313.9,13.222,16.111,+1.571,
141.293,3400,3368.9,13.441,16.111,+1.571,
141.320,3400,3376.7,13.472,16.111,+1.571,shot:3382:25
141.344,3400,3368.8,13.441,16.182,+1.642,
141.377,3400,3374.1,13.462,16.182,+1.642,
141.402,3400,3372.9,13.457,16.182,+1.642,
141.428,3400,3380.1,13.486,16.182,+1.642,
141.471,3400,3320.4,13.248,16.066,+1.526,
141.497,3400,3317.9,13.238,16.066,+1.526,
141.524,3400,3380.3,13.487,16.066,+1.526,
141.550,3400,3376.2,13.470,16.129,+1.589,
141.578,3400,3316.5,13.232,16.129,+1.589,
141.603,3400,3324.4,13.264,16.129,+1.589,
141.630,3400,3322.8,13.257,16.129,+1.589,
141.656,3400,3373.3,13.459,16.239,+1.699,
141.684,3400,3374.2,13.462,16.239,+1.699,
141.711,3400,3380.4,13.487,16.239,+1.699,
141.737,3400,3322.3,13.255,16.239,+1.699,
141.785,3400,3378.5,13.480,15.706,+1.166,
141.809,3400,3377.4,13.475,15.706,+1.166,
141.836,3400,3327.0,13.274,15.706,+1.166,
141.862,3400,3369.6,13.444,16.374,+1.834,
141.895,3400,3371.3,13.451,16.374,+1.834,
141.922,3400,3368.0,13.438,16.374,+1.834,
141.948,3400,3378.5,13.479,16.374,+1.834,
141.996,3400,3380.0,13.486,16.223,+1.683,
142.020,3400,3381.3,13.491,16.223,+1.683,
142.047,3400,3378.8,13.481,16.223,+1.683,
142.094,3400,3381.7,13.492,17.023,+2.483,
142.121,3400,3390.6,13.528,17.023,+2.483,
142.147,3400,3397.8,13.557,17.023,+2.483,
142.195,3400,3405.8,13.589,16.793,+2.253,
142.226,3400,3360.1,13.406,16.793,+2.253,
142.253,3400,3362.4,13.415,16.793,+2.253,
142.300,3400,3426.1,13.669,16.357,+1.817,
142.327,3400,3427.0,13.673,16.357,+1.817,
142.354,3400,3433.4,13.699,16.357,+1.817,
142.401,3400,3430.9,13.688,15.557,+1.017,
142.433,3400,3431.2,13.690,15.557,+1.017,
142.459,3400,3433.3,13.698,15.557,+1.017,
142.507,3400,3371.3,13.451,15.540,+1.000,
142.533,3400,3359.1,13.402,15.540,+1.000,
142.560,3400,3353.1,13.378,15.540,+1.000,
142.607,3400,3399.8,13.565,16.074,+1.534,
142.639,3400,3396.3,13.551,16.074,+1.534,
142.665,3400,3401.3,13.571,16.074,+1.534,
142.718,3400,3340.6,13.328,16.074,+1.534,
142.744,3400,3340.5,13.328,16.074,+1.534,
142.771,3400,3350.4,13.367,16.074,+1.534,
142.818,3400,3402.2,13.574,16.074,+1.534,
142.843,3400,3400.0,13.566,16.074,+1.534,
142.869,3400,3395.6,13.548,16.074,+1.534,
142.896,3400,3403.6,13.580,16.074,+1.534,
142.924,3400,3404.6,13.584,16.074,+1.534,
142.950,3400,3397.1,13.554,16.074,+1.534,
142.977,3400,3399.0,13.561,16.074,+1.534,
143.024,3400,3398.5,13.559,16.074,+1.534,
143.049,3400,3350.8,13.369,16.074,+1.534,
143.075,3400,3342.7,13.337,16.074,+1.534,
143.102,3400,3399.2,13.562,16.074,+1.534,
143.135,3400,3397.5,13.556,16.074,+1.534,
143.161,3400,3404.3,13.583,16.074,+1.534,
143.188,3400,3406.4,13.591,16.074,+1.534,
143.240,3400,3403.8,13.581,16.074,+1.534,
143.265,3400,3408.2,13.598,16.074,+1.534,
143.292,3400,3401.2,13.570,16.074,+1.534,
143.344,3400,3354.4,13.384,16.874,+2.334,
143.371,3400,3350.5,13.368,16.874,+2.334,
143.397,3400,3353.3,13.379,16.874,+2.334,
143.445,3400,3414.7,13.624,16.074,+1.534,
143.469,3400,3425.7,13.668,16.074,+1.534,
143.496,3400,3424.2,13.662,16.074,+1.534,
143.522,3400,3420.6,13.648,15.621,+1.081,
143.556,3400,3419.3,13.643,15.621,+1.081,
143.582,3400,3421.9,13.653,15.621,+1.081,
143.609,3400,3421.8,13.652,15.621,+1.081,
143.656,3400,3364.4,13.423,16.033,+1.493,
143.681,3400,3350.9,13.369,16.033,+1.493,
143.707,3400,3349.6,13.364,16.033,+1.493,
143.734,3400,3356.1,13.390,16.833,+2.293,
143.767,3400,3410.2,13.606,16.833,+2.293,
143.793,3400,3411.5,13.611,16.833,+2.293,
143.820,3400,3408.8,13.601,16.833,+2.293,
143.867,3400,3421.0,13.649,16.033,+1.493,
143.892,3400,3419.8,13.644,16.033,+1.493,
143.918,3400,3427.1,13.674,16.033,+1.493,
143.950,3400,3427.4,13.675,15.430,+0.890,
143.988,3450,3358.2,13.399,15.430,+0.890,
144.013,3450,3365.6,13.428,15.430,+0.890,
144.039,3450,3353.4,13.380,15.430,+0.890,
144.080,3450,3399.0,13.561,16.377,+1.690,
144.104,3450,3405.2,13.586,16.377,+1.690,
144.131,3450,3400.2,13.566,16.377,+1.690,
144.157,3450,3344.4,13.343,17.177,+2.490,
144.196,3450,3409.9,13.605,17.177,+2.490,
144.222,3450,3412.6,13.616,17.177,+2.490,
144.249,3450,3419.7,13.644,17.177,+2.490,
144.284,3450,3429.9,13.685,16.775,+2.088,
144.309,3450,3438.3,13.718,16.775,+2.088,
144.335,3450,3446.5,13.751,16.775,+2.088,
144.362,3450,3448.9,13.761,15.975,+1.288,
144.395,3450,3401.2,13.570,15.975,+1.288,
144.421,3450,3454.5,13.783,15.975,+1.288,
144.448,3450,3458.8,13.800,15.975,+1.288,
144.500,3450,3456.0,13.789,15.975,+1.288,
144.525,3450,3460.4,13.807,15.975,+1.288,
144.552,3450,3459.5,13.803,15.975,+1.288,
144.599,3450,3457.6,13.795,15.975,+1.288,
144.626,3450,3451.2,13.770,15.975,+1.288,
144.652,3450,3445.3,13.746,15.975,+1.288,
144.705,3450,3453.5,13.779,15.975,+1.288,
144.729,3450,3441.6,13.731,15.975,+1.288,
144.756,3450,3447.0,13.753,15.975,+1.288,
144.798,3450,3449.0,13.761,15.975,+1.288,
144.825,3450,3446.6,13.751,15.975,+1.288,
144.851,3450,3436.0,13.709,15.975,+1.288,
144.878,3450,3441.2,13.730,15.975,+1.288,
144.906,3450,3444.3,13.742,15.975,+1.288,
144.930,3450,3435.4,13.707,15.975,+1.288,
144.957,3450,3433.3,13.698,15.975,+1.288,
144.983,3450,3441.9,13.733,15.975,+1.288,
145.017,3450,3437.5,13.715,15.975,+1.288,
145.043,3450,3439.7,13.724,15.975,+1.288,
145.070,3450,3432.1,13.694,15.975,+1.288,
145.117,3450,3433.5,13.699,15.975,+1.288,
145.142,3450,3428.7,13.680,15.975,+1.288,
145.168,3450,3434.9,13.705,15.975,+1.288,
145.195,3450,3432.1,13.694,15.975,+1.288,
145.228,3450,3433.5,13.699,15.975,+1.288,
145.255,3450,3425.4,13.667,15.975,+1.288,
145.281,3450,3422.4,13.655,15.975,+1.288,
145.329,3450,3366.3,13.431,16.557,+1.870,
145.353,3450,3431.5,13.691,16.557,+1.870,
145.380,3450,3434.3,13.702,16.557,+1.870,
145.406,3450,3431.3,13.690,16.028,+1.341,
145.440,3450,3437.2,13.714,16.028,+1.341,
145.466,3450,3435.5,13.707,16.028,+1.341,
145.493,3450,3444.2,13.742,16.028,+1.341,
145.540,3450,3388.8,13.521,16.028,+1.341,
145.565,3450,3443.6,13.740,16.028,+1.341,
145.591,3450,3436.1,13.709,16.028,+1.341,
145.618,3450,3440.9,13.728,16.028,+1.341,
145.656,3450,3438.7,13.720,16.028,+1.341,
145.682,3450,3434.8,13.704,16.028,+1.341,
145.709,3450,3389.3,13.523,16.028,+1.341,
145.754,3450,3444.8,13.744,16.028,+1.341,
145.779,3450,3433.0,13.697,16.028,+1.341,
145.805,3450,3430.8,13.688,16.028,+1.341,
145.853,3450,3431.2,13.690,16.028,+1.341,
145.879,3450,3435.1,13.705,16.028,+1.341,
145.906,3450,3438.6,13.719,16.028,+1.341,
145.953,3450,3382.4,13.495,16.028,+1.341,
145.978,3450,3373.4,13.459,16.028,+1.341,
146.004,3450,3427.0,13.673,16.028,+1.341,
146.031,3450,3436.7,13.712,16.028,+1.341,
146.064,3450,3433.4,13.699,16.028,+1.341,
146.091,3450,3439.0,13.721,16.028,+1.341,
146.117,3450,3431.2,13.690,16.028,+1.341,
146.165,3450,3378.6,13.480,16.028,+1.341,
146.189,3450,3377.7,13.476,16.028,+1.341,
146.216,3450,3442.5,13.735,16.028,+1.341,
146.242,3450,3436.5,13.711,16.028,+1.341,
146.275,3450,3440.6,13.727,16.028,+1.341,
146.302,3450,3432.6,13.696,16.028,+1.341,
146.328,3450,3431.5,13.691,16.028,+1.341,
146.376,3450,3431.4,13.691,16.828,+2.141,
146.400,3450,3385.0,13.506,16.828,+2.141,
146.427,3450,3445.5,13.747,16.828,+2.141,
146.453,3450,3442.1,13.733,16.028,+1.341,
146.487,3450,3451.6,13.771,16.028,+1.341,
146.513,3450,3450.2,13.766,16.028,+1.341,
146.540,3450,3457.7,13.796,16.028,+1.341,
146.587,3450,3455.3,13.786,16.028,+1.341,
146.612,3450,3455.4,13.786,16.028,+1.341,
146.638,3450,3447.8,13.756,16.028,+1.341,
146.665,3450,3453.2,13.777,16.028,+1.341,
146.698,3450,3448.7,13.760,16.028,+1.341,
146.724,3450,3401.5,13.571,16.028,+1.341,
146.751,3450,3453.4,13.778,16.028,+1.341,
146.801,3450,3455.8,13.788,16.828,+2.141,
146.826,3450,3457.1,13.793,16.828,+2.141,
146.852,3450,3455.4,13.786,16.828,+2.141,
146.895,3450,3463.8,13.820,16.028,+1.341,
146.921,3450,3415.4,13.627,16.028,+1.341,
146.948,3450,3470.0,13.845,16.028,+1.341,
146.974,3450,3463.7,13.820,16.028,+1.341,
147.007,3450,3465.3,13.826,16.028,+1.341,
147.032,3450,3470.0,13.845,16.028,+1.341,
147.058,3450,3418.5,13.639,16.028,+1.341,
147.106,3450,3471.3,13.850,16.028,+1.341,
147.132,3450,3412.9,13.617,16.028,+1.341,
147.159,3450,3401.2,13.570,16.028,+1.341,
147.206,3450,3455.8,13.788,16.828,+2.141,
147.231,3450,3302.4,13.176,16.828,+2.141,
147.258,3450,3015.2,12.030,16.828,+2.141,shot:3442:33
147.280,3450,2895.4,11.552,17.628,+2.941,
147.313,3450,2773.5,11.066,17.628,+2.941,
147.340,3450,2811.4,11.217,17.628,+2.941,
147.366,3450,2846.8,11.358,17.628,+2.941,
147.414,3450,2917.5,11.640,18.428,+3.741,
147.438,3450,2903.5,11.584,18.428,+3.741,
147.465,3450,2989.6,11.928,18.428,+3.741,
147.491,3450,3029.1,12.086,17.628,+2.941,
147.529,3450,3034.9,12.109,17.628,+2.941,
147.556,3450,3068.0,12.241,17.628,+2.941,
147.582,3450,3150.8,12.571,17.628,+2.941,
147.623,3450,3185.4,12.709,16.828,+2.141,
147.647,3450,3206.7,12.794,16.828,+2.141,
147.674,3450,3169.5,12.646,16.828,+2.141,
147.700,3450,3243.3,12.940,16.028,+1.341,
147.728,3450,3254.7,12.986,16.028,+1.341,
147.755,3450,3209.1,12.804,16.028,+1.341,
147.781,3450,3273.8,13.062,16.028,+1.341,
147.823,3450,3278.1,13.079,15.713,+1.026,
147.848,3450,3283.3,13.100,15.713,+1.026,
147.874,3450,3234.4,12.905,15.713,+1.026,
147.901,3450,3286.1,13.111,15.847,+1.160,
147.929,3450,3292.5,13.136,15.847,+1.160,
147.955,3450,3298.6,13.161,15.847,+1.160,
147.982,3450,3295.0,13.146,15.847,+1.160,
148.029,3450,3298.1,13.159,15.858,+1.171,
148.054,3450,3309.0,13.202,15.858,+1.171,
148.080,3450,3258.3,13.000,15.858,+1.171,
148.105,3450,3310.2,13.207,15.944,+1.257,
148.138,3450,3312.4,13.216,15.944,+1.257,
148.165,3450,3317.4,13.236,15.944,+1.257,
148.191,3450,3314.7,13.225,15.944,+1.257,
148.233,3450,3267.5,13.037,16.744,+2.057,
148.258,3450,3324.6,13.265,16.744,+2.057,
148.284,3450,3326.8,13.273,16.744,+2.057,
148.311,3450,3337.7,13.317,15.944,+1.257,
148.344,3450,3292.0,13.134,15.944,+1.257,
148.371,3450,3353.4,13.379,15.944,+1.257,
148.397,3450,3350.3,13.367,15.944,+1.257,
148.445,3450,3355.0,13.386,16.744,+2.057,
148.469,3450,3360.7,13.409,16.744,+2.057,
148.496,3450,3366.8,13.433,16.744,+2.057,
148.522,3450,3314.7,13.225,16.758,+2.071,
148.560,3450,3382.7,13.497,16.758,+2.071,
148.587,3450,3387.6,13.516,16.758,+2.071,
148.613,3450,3335.8,13.309,16.758,+2.071,
148.654,3450,3405.5,13.587,15.958,+1.271,
148.678,3450,3402.7,13.576,15.958,+1.271,
148.705,3450,3406.7,13.592,15.958,+1.271,
148.731,3450,3412.4,13.615,15.708,+1.021,
148.765,3450,3411.6,13.612,15.708,+1.021,
148.791,3450,3351.7,13.373,15.708,+1.021,
148.818,3450,3344.7,13.345,15.708,+1.021,
148.865,3450,3397.4,13.555,16.046,+1.359,
148.890,3450,3406.7,13.592,16.046,+1.359,
148.916,3450,3402.5,13.575,16.046,+1.359,
148.943,3450,3396.9,13.553,16.223,+1.536,
148.976,3450,3402.1,13.574,16.223,+1.536,
148.988,3450,3397.7,13.556,16.223,+1.536,label:in
149.013,3450,3407.4,13.595,16.223,+1.536,
149.039,3450,3404.0,13.581,16.223,+1.536,
149.080,3450,3350.0,13.366,16.155,+1.468,
149.104,3450,3359.0,13.402,16.155,+1.468,
149.131,3450,3356.1,13.390,16.155,+1.468,
149.157,3450,3355.5,13.388,16.955,+2.268,
149.191,3450,3357.1,13.394,16.955,+2.268,
149.217,3450,3363.0,13.418,16.955,+2.268,
149.244,3450,3372.8,13.457,16.955,+2.268,
149.286,3450,3432.4,13.695,16.155,+1.468,
149.311,3450,3436.1,13.710,16.155,+1.468,
149.337,3450,3444.5,13.743,16.155,+1.468,
149.364,3450,3440.9,13.729,15.745,+1.058,
149.402,3450,3387.1,13.514,15.745,+1.058,
149.428,3450,3445.2,13.746,15.745,+1.058,
149.455,3450,3436.3,13.710,15.745,+1.058,
149.495,3450,3438.0,13.717,15.745,+1.058,
149.520,3450,3434.9,13.704,15.745,+1.058,
149.547,3450,3427.8,13.676,15.745,+1.058,
149.573,3450,3433.1,13.697,15.745,+1.058,
149.606,3450,3424.7,13.664,15.745,+1.058,
149.633,3450,3374.0,13.462,15.745,+1.058,
149.659,3450,3375.1,13.466,15.745,+1.058,
149.707,3450,3425.6,13.667,16.231,+1.544,
149.731,3450,3416.2,13.630,16.231,+1.544,
149.758,3450,3420.3,13.646,16.231,+1.544,
149.784,3450,3426.4,13.671,16.308,+1.621,
149.818,3450,3425.3,13.666,16.308,+1.621,
149.844,3450,3429.0,13.681,16.308,+1.621,
149.871,3450,3424.7,13.664,16.308,+1.621,
149.913,3450,3430.4,13.687,15.837,+1.150,
149.938,3450,3381.6,13.492,15.837,+1.150,
149.964,3450,3373.0,13.458,15.837,+1.150,
149.991,3450,3374.3,13.463,16.637,+1.950,
150.024,3450,3371.9,13.453,16.637,+1.950,
150.050,3450,3432.6,13.696,16.637,+1.950,
150.077,3450,3438.4,13.718,16.637,+1.950,
150.124,3450,3389.6,13.524,16.606,+1.919,
150.149,3450,3391.1,13.530,16.606,+1.919,
150.176,3450,3447.1,13.753,16.606,+1.919,
150.202,3450,3456.4,13.791,15.806,+1.119,
150.230,3450,3460.2,13.806,15.806,+1.119,
150.257,3450,3457.3,13.794,15.806,+1.119,
150.283,3450,3452.5,13.775,15.806,+1.119,
150.336,3450,3458.6,13.799,15.806,+1.119,
150.360,3450,3449.4,13.762,15.806,+1.119,
150.387,3450,3455.8,13.788,15.806,+1.119,
150.434,3450,3449.2,13.762,15.806,+1.119,
150.461,3450,3451.8,13.772,15.806,+1.119,
150.487,3450,3443.0,13.737,15.806,+1.119,
150.530,3450,3382.4,13.495,15.806,+1.119,
150.554,3450,3446.9,13.753,15.806,+1.119,
150.581,3450,3443.8,13.740,15.806,+1.119,
150.608,3450,3431.6,13.691,15.806,+1.119,
150.641,3450,3433.8,13.700,15.806,+1.119,
150.667,3450,3432.1,13.693,15.806,+1.119,
150.694,3450,3438.9,13.721,15.806,+1.119,
150.741,3450,3379.2,13.483,16.276,+1.589,
150.766,3450,3376.4,13.471,16.276,+1.589,
150.792,3450,3372.8,13.457,16.276,+1.589,
150.819,3450,3379.3,13.483,17.076,+2.389,
150.852,3450,3437.2,13.714,17.076,+2.389,
150.876,3450,3444.6,13.743,17.076,+2.389,
150.903,3450,3449.1,13.761,17.076,+2.389,
150.945,3450,3457.5,13.795,16.276,+1.589,
150.969,3450,3411.1,13.610,16.276,+1.589,
150.996,3450,3472.3,13.854,16.276,+1.589,
151.022,3450,3467.0,13.833,16.276,+1.589,
151.055,3450,3470.9,13.848,16.276,+1.589,
151.082,3450,3468.7,13.839,16.276,+1.589,
151.109,3450,3417.4,13.635,16.276,+1.589,
151.151,3450,3479.1,13.881,15.833,+1.146,
151.176,3450,3470.1,13.845,15.833,+1.146,
151.202,3450,3475.2,13.865,15.833,+1.146,
151.229,3450,3421.5,13.651,16.633,+1.946,
151.262,3450,3472.2,13.854,16.633,+1.946,
151.288,3450,3474.5,13.863,16.633,+1.946,
151.315,3450,3470.4,13.846,16.633,+1.946,
151.362,3450,3476.6,13.871,15.833,+1.146,
151.387,3450,3472.7,13.856,15.833,+1.146,
151.413,3450,3477.3,13.874,15.833,+1.146,
151.440,3450,3418.8,13.640,16.633,+1.946,
151.473,3450,3473.7,13.860,16.633,+1.946,
151.504,3450,3473.8,13.860,16.633,+1.946,
151.531,3450,3420.3,13.646,16.633,+1.946,
151.571,3450,3469.8,13.844,15.833,+1.146,
151.596,3450,3480.0,13.885,15.833,+1.146,
151.623,3450,3423.2,13.658,15.833,+1.146,
151.649,3450,3469.5,13.843,16.244,+1.557,
151.682,3450,3473.8,13.860,16.244,+1.557,
151.709,3450,3464.0,13.821,16.244,+1.557,
151.735,3450,3469.9,13.844,16.244,+1.557,
151.778,3450,3470.2,13.846,16.244,+1.557,
151.802,3450,3466.3,13.830,16.244,+1.557,
151.829,3450,3465.5,13.827,16.244,+1.557,
151.855,3450,3472.7,13.855,15.745,+1.058,
151.883,3450,3472.7,13.855,15.745,+1.058,
151.910,3450,3467.2,13.834,15.745,+1.058,
151.936,3450,3461.1,13.809,15.745,+1.058,
151.979,3450,3461.6,13.811,16.199,+1.512,
152.003,3450,3462.0,13.813,16.199,+1.512,
152.030,3450,3453.8,13.780,16.199,+1.512,
152.056,3450,3460.8,13.808,16.199,+1.512,
152.089,3450,3398.8,13.561,16.199,+1.512,
152.116,3450,3404.6,13.584,16.199,+1.512,
152.142,3450,3464.3,13.822,16.199,+1.512,
152.195,3450,3457.6,13.795,16.199,+1.512,
152.220,3450,3468.0,13.837,16.199,+1.512,
152.246,3450,3461.0,13.809,16.199,+1.512,
152.299,3450,3469.8,13.844,16.199,+1.512,
152.325,3450,3413.0,13.617,16.199,+1.512,
152.352,3450,3408.5,13.599,16.199,+1.512,
152.394,3450,3463.8,13.820,16.945,+2.258,
152.418,3450,3473.1,13.857,16.945,+2.258,
152.445,3450,3418.5,13.639,16.945,+2.258,
152.471,3450,3420.2,13.646,16.922,+2.235,
152.505,3450,3486.0,13.909,16.922,+2.235,
152.531,3450,3487.1,13.913,16.922,+2.235,
152.558,3450,3439.2,13.722,16.922,+2.235,
152.605,3450,3444.3,13.742,16.326,+1.639,
152.630,3450,3510.5,14.006,16.326,+1.639,
152.656,3450,3503.7,13.979,16.326,+1.639,
152.683,3450,3503.4,13.978,15.526,+0.839,
152.716,3450,3502.4,13.974,15.526,+0.839,
152.742,3450,3501.3,13.969,15.526,+0.839,
152.769,3450,3503.1,13.977,15.526,+0.839,
152.816,3450,3491.4,13.930,15.652,+0.965,
152.841,3450,3430.3,13.686,15.652,+0.965,
152.867,3450,3418.1,13.638,15.652,+0.965,
152.894,3450,3472.0,13.853,16.025,+1.338,
152.927,3450,3462.7,13.816,16.025,+1.338,
152.953,3450,3466.5,13.831,16.025,+1.338,
152.980,3450,3467.1,13.833,16.025,+1.338,
153.032,3450,3454.1,13.781,16.464,+1.777,
153.057,3450,3407.3,13.595,16.464,+1.777,
153.083,3450,3403.2,13.578,16.464,+1.777,
153.126,3450,3458.7,13.800,17.264,+2.577,
153.152,3450,3465.2,13.825,17.264,+2.577,
153.179,3450,3417.8,13.636,17.264,+2.577,
153.205,3450,3422.9,13.657,17.037,+2.350,
153.244,3450,3488.4,13.918,17.037,+2.350,
153.268,3450,3444.3,13.742,17.037,+2.350,shot:3477:31
153.293,3450,3498.9,13.960,17.037,+2.350,
153.340,3450,3510.9,14.008,16.237,+1.550,
153.367,3450,3509.1,14.001,16.237,+1.550,
153.393,3450,3515.1,14.024,16.237,+1.550,
153.430,3450,3514.0,14.020,17.037,+2.350,
153.462,3450,3457.2,13.794,17.037,+2.350,
153.488,3450,3513.7,14.019,17.037,+2.350,
153.515,3450,3521.6,14.051,16.237,+1.550,
153.548,3450,3521.4,14.050,16.237,+1.550,
153.570,3450,3529.2,14.081,16.237,+1.550,
153.596,3450,3523.9,14.060,16.237,+1.550,
153.644,3450,3523.8,14.059,15.897,+1.210,
153.668,3450,3515.8,14.027,15.897,+1.210,
153.695,3450,3521.3,14.049,15.897,+1.210,
153.721,3450,3520.8,14.047,15.950,+1.263,
153.754,3450,3515.0,14.024,15.950,+1.263,
153.781,3450,3510.2,14.005,15.950,+1.263,
153.807,3450,3499.2,13.961,15.950,+1.263,
153.860,3450,3444.9,13.744,16.134,+1.447,
153.884,3450,3494.8,13.944,16.134,+1.447,
153.911,3450,3488.2,13.917,16.134,+1.447,
153.963,3450,3495.0,13.944,16.283,+1.596,
153.989,3450,3430.5,13.687,16.283,+1.596,
154.016,3450,3483.8,13.900,16.283,+1.596,
154.058,3450,3488.1,13.917,16.273,+1.586,
154.083,3450,3491.3,13.930,16.273,+1.586,
154.110,3450,3479.9,13.884,16.273,+1.586,
154.136,3450,3452.9,13.777,17.073,+2.386,
154.174,3450,3150.9,12.572,17.073,+2.386,shot:3508:45
154.197,3450,2928.0,11.682,17.073,+2.386,
154.223,3450,2777.0,11.080,17.073,+2.386,
154.271,3450,2809.4,11.209,17.873,+3.186,
154.295,3450,2887.6,11.521,17.873,+3.186,
154.322,3450,2876.5,11.477,17.873,+3.186,
154.348,3450,2961.3,11.815,17.073,+2.386,
154.386,3450,3009.6,12.008,17.073,+2.386,
154.413,3450,3043.8,12.144,17.073,+2.386,
154.439,3450,3069.7,12.248,17.073,+2.386,
154.485,3450,3063.8,12.224,16.273,+1.586,
154.509,3450,3129.4,12.486,16.273,+1.586,
154.536,3450,3152.9,12.580,16.273,+1.586,
154.583,3450,3179.7,12.687,15.473,+0.786,
154.610,3450,3184.3,12.705,15.473,+0.786,
154.636,3450,3198.2,12.760,15.473,+0.786,
154.684,3450,3159.3,12.605,16.273,+1.586,
154.708,3450,3210.2,12.808,16.273,+1.586,
154.735,3450,3222.6,12.857,16.273,+1.586,
154.761,3450,3178.3,12.681,16.218,+1.531,
154.789,3450,3238.3,12.920,16.218,+1.531,
154.816,3450,3252.1,12.975,16.218,+1.531,
154.842,3450,3205.3,12.789,16.218,+1.531,
154.890,3450,3270.4,13.048,15.418,+0.731,
154.914,3450,3278.7,13.081,15.418,+0.731,
154.941,3450,3281.9,13.094,15.418,+0.731,
154.967,3450,3278.8,13.082,15.537,+0.850,
155.000,3450,3279.4,13.084,15.537,+0.850,
155.027,3450,3235.1,12.907,15.537,+0.850,
155.053,3450,3287.4,13.116,15.537,+0.850,
155.106,3450,3291.8,13.134,15.598,+0.911,
155.131,3450,3288.1,13.119,15.598,+0.911,
155.157,3450,3291.6,13.133,15.598,+0.911,
155.204,3450,3293.5,13.141,15.979,+1.292,
155.231,3450,3242.3,12.936,15.979,+1.292,
155.257,3450,3293.8,13.142,15.979,+1.292,
155.305,3450,3302.2,13.175,16.779,+2.092,
155.329,3450,3259.6,13.005,16.779,+2.092,
155.356,3450,3314.8,13.225,16.779,+2.092,
155.382,3450,3323.6,13.261,15.979,+1.292,
155.416,3450,3277.0,13.075,15.979,+1.292,
155.442,3450,3341.6,13.333,15.979,+1.292,
155.469,3450,3342.8,13.337,15.979,+1.292,
155.516,3450,3347.1,13.354,16.779,+2.092,
155.540,3450,3348.1,13.358,16.779,+2.092,
155.567,3450,3354.5,13.384,16.779,+2.092,
155.592,3450,3304.2,13.183,16.893,+2.205,
155.625,3450,3367.3,13.435,16.893,+2.205,
155.651,3450,3374.7,13.465,16.893,+2.205,
155.678,3450,3383.4,13.499,16.893,+2.205,
155.725,3450,3396.4,13.551,16.093,+1.405,
155.750,3450,3394.1,13.542,16.093,+1.405,
155.776,3450,3397.7,13.556,16.093,+1.405,
155.803,3450,3403.0,13.577,15.869,+1.182,
155.836,3450,3402.8,13.577,15.869,+1.182,
155.862,3450,3402.3,13.575,15.869,+1.182,
155.889,3450,3396.6,13.552,15.869,+1.182,
155.941,3450,3346.4,13.352,15.979,+1.292,
155.966,3450,3336.0,13.310,15.979,+1.292,
155.992,3450,3396.8,13.553,15.979,+1.292,
156.040,3450,3391.0,13.530,16.378,+1.691,
156.066,3450,3344.1,13.342,16.378,+1.691,
156.093,3450,3337.5,13.316,16.378,+1.691,
156.140,3450,3398.6,13.560,16.254,+1.567,
156.165,3450,3397.9,13.557,16.254,+1.567,
156.191,3450,3404.6,13.584,16.254,+1.567,
156.218,3450,3403.4,13.579,16.274,+1.587,
156.251,3450,3407.7,13.596,16.274,+1.587,
156.278,3450,3401.8,13.573,16.274,+1.587,
156.304,3450,3405.6,13.588,16.274,+1.587,
156.357,3450,3406.4,13.591,16.337,+1.650,
156.381,3450,3354.8,13.385,16.337,+1.650,
156.408,3450,3360.9,13.410,16.337,+1.650,
156.455,3450,3416.8,13.633,16.246,+1.559,
156.482,3450,3414.6,13.624,16.246,+1.559,
156.508,3450,3408.8,13.601,16.246,+1.559,
